artist_name,track_name,release_date,genre,lyrics
The Beatles,Pantomime: Everywhere It’s Christmas,1966,Retro,"[All, singing]
Everywhere, it's Christmas, everywhere it's song
London, Paris, Rome and New York, and Tokyo, Hong Kong
Oh, everywhere it's Christmas, and I'm off to join the cheer!
Everywhere, it's Christmas, at the end of every year!
Oh, everywhere it's Christmas, at the end of every year!
I said that, everywhere it's Christmas, at the end of every year!
One more time now!
Everywhere it's Christmas

[All, singing in choral style]
Or-away-nyaa, or-away-nyaa, or-away-nyaa, ooh
In-do-manja, in-do-manja, in-do-manja, ooh

[Paul McCartney]
Our story opens in Corsica
On the verandah is a bearded man in glasses, conducting a small choir

[All, singing in choral style]
Or-away-nyaa, or-away-nyaa, or-away-nyaa

[Ringo Starr]
Meanwhile, high in the Swiss Alps, two elderly Scotchmen munch on a rare cheese

[George Harrison]
Mmm
Wonderful stuff this, Agnes

[John Lennon]
Aye, it's wonderful stuff

[Yodeling]

[John Lennon]
I'm standing in the entrance to the main tent. Immediately behind me, the festivities have already begun

[Sounds of people cheering, chattering, and wine glasses clinking]

[John Lennon]
Tell me, are you enjoying the wine?

[Paul McCartney]
I am indeed your Highness
It goes well with me

[More cheering and chatter]

[John Lennon]
The King seems to be enjoying himself tonight!
You might not have seen him in such good fun, since the October festival!

[Cheering and chatter continues]

[John Lennon]
Alright, is there a doctor here?
Is there a doctor round here?
Did anybody see one?

[George Harrison]
At the same time as this, in the captain's mess on board H.M.S. Tremendous, a toast is being proposed

[Ringo Starr]
To her majesty!

[All]
To her majesty!

[slowed-down laughter]

[Paul McCartney]
Podgy the bear and Jasper, were huddled around the unlit fire in the centre of the room

[George Harrison]
There are no more matches left, Podgy

[Paul McCartney]
Said Jasper

[John Lennon]
Then buy some, Jasper, old friend

[Paul McCartney]
Said Podgy

[John Lennon]
Make a list, and afterwards we'll go to the shop, and buy matches, and candles and buns

[George Harrison]
There's no more paper to write on, Podgy

[John Lennon]
No need to worry, Jasper
You keep saying to yourself matches, and I'll keep saying candles until we reach the shop, then we won't need to write it down, we'll remember

[George Harrison]
Will we remember the buns, Podgy?

[John Lennon]
We both will, Jasper
Matches

[George Harrison]
Candles

[John Lennon]
Matches

[George Harrison]
Candles

[John Lennon]
Matches

[George Harrison]
Candles

[John Lennon]
Matches

[George Harrison]
Candles

[John Lennon]
Matches

[George Harrison]
Candles

[Paul McCartney]
In the long, dark corridors of Felpin Mansions, a door slams

[Door slam]

[Paul McCartney]
And the shadowy figure of Count Balder appears
The Count is the eccentric son of Baron Landsberg, the inventor of the rack
He speaks

[John Lennon]
Guten Tagen, meinen Damen und Herren, welcome to Felpin Mansions
The butler will show you to your rooms
Butler!

[Ringo Starr]
Yes, sir!

[John Lennon]
Show the ladies and gentlemen to their rooms

[Ringo Starr]
Yessir! Come this way, please!

[Sound of footsteps]

[Paul McCartney]
Come in

[John Lennon]
May I come in?

[Paul McCartney]
Come, come in, Count!

[John Lennon]
May I?

[Paul McCartney]
Oh, yes, come in

[John Lennon]
Ah, thank you
I was wondering if you knew any of the songs from the good 'ol days

[Paul McCartney]
Oh, my goodness, yes, don't you worry on that score
I hear the Baron likes, uh, I hear the Baron likes the good old tunes

[John Lennon]
Yes, I do

[Paul McCartney]
So do I, Count, so do I, but they're all melodies, aren't they?
No, don't worry, I'll play this one, do you like this one?
Listen to this one

[Paul, singing]
Please don't bring your banjo bag, I ain't know where it's been
I wasn't hardly gone a day, when it became the scene
Banjos, banjos, all the time, I can't forget that tune
And if I ever see another banjo, I'm going out to buy a big balloon

[All, singing and clapping]
And if I ever see another banjo, I'm going out to buy a big balloon
And if I ever see another banjo, I'm going out to buy a toy balloon
And if I ever see another banjo, I'm going out to buy a toy balloon
And if I ever see another bloom, I'm going out to buy a toy balloon

[Paul McCartney]
Yes, everywhere it's Christmas

[All, singing]
Everywhere, it's Christmas, everywhere it's song
London, Paris, Rome and New York, and Tokyo, Hong Kong
Oh, everywhere it's Christmas, and I'm off to join the cheer!
Everywhere, it's Christmas, at the end of every year!
Oh, everywhere it's Christmas, at the end of every year!
I said that everywhere it's Christmas, at the end of every year!
One more time now!
Everywhere, it's Christmas, at the end of every year

[Paul McCartney]
Jolly good, jolly good"
The Beatles,Happy Birthday Saturday Club,1963,Retro,"Happy birthday to you
Happy birthday to you
Happy birthday
Dear Saturday Club
Happy birthday to you
Oh yeah!

Happy birthday to you
Happy birthday to you
Happy birthday
Dear Saturday Club
Happy birthday to you"
The Beatles,Stand By Me,1980,Retro,"When the night has come
And the land is dark
And the moon is the only light we see

No I won't be afraid
No I won't be afraid
Just as long as you stand
Stand by me

[Chorus:]
So darling, darling stand by me
Oh, stand by me
Oh, stand by, oh stand, stand by me

If the sky that we look upon
Should tumble and fall
Or the mountain should crumble to the sea

I won't cry, I won't cry
No I won't shed a tear
Just as long as you stand, stand by me

[Chorus: Repeat 2X]
Whenever you're in trouble would you stand by me?
Oh, stand by
Oh, stand by, oh stand, stand by me

[Chorus:]"
The Beatles,I Want You (She’s So Heavy) (Trident Recording Session and Reduction Mix),2019,Retro,"[Intro]
She!

[John Lennon]
It's  the case of half of one and two of the another
What's  it the case of, Mr. Martin?

[George Martin]
Take four was very good up to the breakdown-

[John Lennon]
Which was take four?

[George Martin]
And  that was very good up to that very end bit there
When  Paul did his little bit that wasn't all that right

[John Lennon]
My boys are ready to go!

[Glyn Johns]
John? 

[John Lennon]
Yes? What?

[Glyn Johns]
It is possible without affecting yourselves too much to turn down a little?
Apparently there's been a complaint

[John Lennon]
From  who?

[Glyn Johns]
From somebody outside the building

[John Lennon]
What are they doing here at this time of night?

[Ringo Starr]
Oh that guy yeah

[John Lennon]
What guy?

[Glyn Johns]
He's going through the walls-

[Ringo Starr]
The last time, he complained cause he lives and sleeps there

[Paul McCartney]
It's his own fault for getting a house in such a lousy district!

[Glyn Johns]
Right

[John Lennon]
Well, we'll try it once more at the very loud
And then if we don't get it, we'll try it quiet like it might do it the other way
Okay, the loud one, last go
Last chance to be loud

[George Harrison]
Who says?

[John Lennon]
Can't quite see through these now
I just can't quite see them, they keep merging

One, two, three, one, two, three

[Verse]
I want you
I want you so bad, baby
I want you
I want you so bad, it's driving me mad
It's driving me mad
I want you
I want you so bad
I want you
I want you so bad, it's driving me mad
It's driving me

I want you
I want you so bad
I want you
I want you so bad, it's driving me mad
It's driving me mad
I want you
You know I want you so bad
I want you
I want you so bad, it's driving me mad
It's driving me mad
Yeah!

[Chorus]
She's so...

[Instrumental Outro]"
The Beatles,Eleanor Rigby / Julia,2006,Retro,"[Intro]
(Ah)
(Ah)
(Ah)
Ah, look at all the lonely people

[Verse 1]
Eleanor Rigby picks up the rice in the church where a wedding has been
Lives in a dream
Waits at the window, wearing the face that she keeps in a jar by the door
Who is it for?

[Pre-Chorus]
All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?

[Verse 2]
Father McKenzie writing the words of a sermon that no one will hear
No one comes near
Look at him working, darning his socks in the night when there's nobody there
What does he care?

[Pre-Chorus]
All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?

[Chorus]
Ah, look at all the lonely people
Ah, look at all the lonely people

[Verse 3]
Eleanor Rigby died in the church and was buried along with her name
Nobody came
Father McKenzie wiping the dirt from his hands as he walks from the grave
No one was saved

[Pre-Chorus]
All the lonely people (Ah, look at all the lonely people)
Where do they all come from?
All the lonely people (Ah, look at all the lonely people)
Where do they all belong?

[Outro]
Ah, ah, ah"
The Beatles,Within You Without You/Tomorrow Never Knows,2006,Retro,"[Intro]
Turn off your mind, relax and float downstream
It is not dying, it is not dying

[Verse 1]
We were talking about the space between us all
And the people who hide themselves behind a wall of illusion
Never glimpse the truth, then it's far too late when they pass away

[Verse 2]
We were talking about the love we all could share
When we find it to try our best to hold it there with our love
With our love, we could save the world
If they only knew

[Chorus]
Try to realize it's all within yourself
No one else can make you change
And to see you're really only very small
And life flows on within you and without you

[Outro]
Senihs nus eht nehw
Senihs nus eht nehw"
The Beatles,Suzy Parker,1980,Retro,"Well come on Suzy Parker, everybody's welcome to come
(Come on, Suzy Parker, come on Suzy Parker)
Said come on Suzy Parker, everybody's welcome to come
(Come on Suzy Parker, come on Suzy Parker)
When you get on Suzy Parker everybody gets well done

I said come on Suzy Parker, everybody's welcome to come
(Come on Suzy Parker, come on Suzy Parker)
I said come on Suzy Parker, everybody's welcome to come
(Come on Suzy Parker, come on Suzy Parker)
Yeah you come to Suzy Parker, everybody gets well done

Go Suzy Go! (rattatatatatatatatatata...)
When you get on Suzy Parker everybody gets well done

Yeah come on Suzy Parker, everybody's welcome to come
I said come on Suzy Parker everybody's welcome to come
When you get to Suzy Parker, everybody gets well done

Said go little Suzy (rattatatatatatatatata...)
Said go little Suzy (rattatatatatatatatata...)
Go little Suzy everybody gets well done"
The Beatles,Don’t Ever Change,1994,Retro,"[Verse 1]
You never wear a stitch of lace
Your powder's never on your face
You're always wearing jeans except on Sunday
So, please, don't ever change
Now, don't you ever change
I kind of like you just the way you are

[Verse 2]
You don't know the latest dance
But when it's time to make romance
Your kisses let me know you're not a tomboy
So, please, don't ever change
Now, don't you ever change
Just promise me you're always going to be
As sweet as you are

[Bridge]
I love you when you're happy
I love you when you're blue
I love you when you're mad at me
So, how can I get tired of you?

[Verse 3]
Now, lots of other girls I've seen
They know how to treat guys mean
But you would rather die than ever hurt me
So, please, don't ever change
Now, don't you ever change
Just promise me you're always going to be
As sweet as you are

[Outro]
Please, don't ever change
Don't you ever change
Please, don't ever change
Don't you ever change"
The Beatles,Because I Know You Love Me So,1980,Retro,"Wake up in the morning I don't feel blue
?Cause I know I got you
Get a funny feeling all day and night
I get the funny feeling you don't treat me right

Should have read your letters
And then I'd know
I would have felt much better
Because I know you love me so

Wake up in the morning I don't feel blue
?Cause I know I got you
Get a funny feeling all day and night
I get the funny feeling you don't treat me right

Should have read your letters
And then I'd know
I would have felt much better
Because I know you love me so"
The Beatles,How Do You Do It?,1995,Retro,"[Verse 1]
How do you do what you do to me?
I wish I knew
If I knew how you do it to me
I'd do it to you

[Verse 2]
How do you do what you do to me?
I'm feeling blue
Wish I knew how you do it to me
But I haven't a clue

[Bridge]
You give me a feeling in my heart, ooh-la-la
Like an arrow passing through it
I suppose that you think you're very smart
But won't you tell me how do you do it?

[Verse 1]
How do you do what you do to me?
I wish I knew
If I knew how you do it to me
I'd do it to you

[Solo]

[Bridge]
You give me a feeling in my heart, ooh-la-la
Like an arrow passing through it
I suppose that you think you're very smart
But won't you tell me how do you do it?

[Verse 1]
How do you do what you do to me?
I wish I knew
Wish I knew how you do it to me
But I haven't a clue
Wish I knew how you do it to me
I'd do it to you
Wish I knew how you do it to me
I'd do it to you"
The Beatles,Sha La La La La!,1980,Retro,"[Speech]

[Lee Peters] Next number was called ""Sha La La La La La""
[John] You're joking!
[Lee] No?
[Paul] La?
[Lee] Ah, but, in fact, ""Baby It's You""
[John] Why don't you do it in your famous James Mason impersonation voice?
[Lee] Ha, ha
[All] All right! Go on, man! Do it in your
[Lee] I thought this next number was called one ""Sha La La La La La,"" but, in fact, ""Baby It's You""
[Paul] Get off! Get off!
[John] Ha, ha! Very good!
[Lee] Okay
[John] Can you do Mickey Mouse?
[Lee] Yes
[Ringo] All ring, sing a song, fellows
[John] Okay, let's go!"
The Beatles,Step Inside Love / Los Paranoias,1996,Retro,"[Chorus]
Step inside love and stay
Step inside love
Step inside love
Step inside love
I want you to stay
[Verse]
You look tired, love
Let me turn down the light
Come in out of the cold
Rest your head on my shoulder
And kiss me goodnight
We are together
Now and forever, come my way
[Chorus]
Step inside love and stay
Step inside love
Step inside love
Step inside love
I want you to stay

[Interlude: Paul McCartney, John Lennon]
Joe Prairies and the Prairie Wallflowers
Los Paranoias

[Chorus]
Los Paranoias
Invites you to (I can't take it!)
To just enjoy us (I can't take it!)
Come on you can (I can't take it!) do it
Baby, come on and join the Los Paranoias
Just enjoy us, Los Paranoias
Oh! Los Paranoias!
Come on enjoy us!
Harmony
[Verse]
Los Paranoias
Come on enjoy us
We're Los Paranoias
We're here to sing for you
And whatever you want us to
We will sing a little song for you
Los Paranoias"
The Beatles,"I’ll Be On My Way (Live at the BBC for “Side By Side” / 24th June, 1963)",1994,Retro,"[Verse 1]
The sun is fading away
That's the end of the day
As the June light turns to moonlight
I'll be on my way

Just one kiss and I'll go
Don't hide the tears that don't show
As the June light turns to moonlight
I'll be on my way

[Pre-Chorus]
To where the winds don't blow
And golden rivers flow
This way will I go

[Chorus]
They were right I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way, hey

[Pre-Chorus]
To where the winds don't blow
And golden rivers flow
This way will I go

[Chorus]
They were right I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way, hey

[Outro]
I'll be on my way, oh
I'll be on my way, oh
I'll be on my way, oh"
